O*NET-SOC Code	Element ID	Element Name (SP)	Scale ID	Data Value
17-3027.00	2.C.6	Educación y entrenamiento	LV	1.50
17-3027.00	2.C.7.a	Idioma inglés	IM	2.66
17-3027.00	2.C.7.a	Idioma inglés	LV	2.33
17-3027.00	2.C.7.b	Idioma extranjero	IM	1.00
17-3027.00	2.C.7.b	Idioma extranjero	LV	0.00
17-3027.00	2.C.7.c	Bellas artes	IM	1.00
17-3027.00	2.C.7.c	Bellas artes	LV	0.00
17-3027.00	2.C.7.d	Historia y arqueología	IM	1.00
17-3027.00	2.C.7.d	Historia y arqueología	LV	0.00
17-3027.00	2.C.7.e	Filosofía y teología	IM	1.00
17-3027.00	2.C.7.e	Filosofía y teología	LV	0.00
17-3027.00	2.C.8.a	Seguridad pública	IM	1.66
17-3027.00	2.C.8.a	Seguridad pública	LV	0.83
17-3027.00	2.C.8.b	Ley y gobierno	IM	1.50
17-3027.00	2.C.8.b	Ley y gobierno	LV	0.66
17-3027.00	2.C.9.a	Telecomunicaciones	IM	1.50
17-3027.00	2.C.9.a	Telecomunicaciones	LV	1.00
17-3027.00	2.C.9.b	Comunicaciones y medios de comunicación	IM	2.50
17-3027.00	2.C.9.b	Comunicaciones y medios de comunicación	LV	1.50
17-3031.01	2.C.1.a	Administración y dirección	IM	2.33
17-3031.01	2.C.1.a	Administración y dirección	LV	1.83
17-3031.01	2.C.1.b	De oficina	IM	2.33
17-3031.01	2.C.1.b	De oficina	LV	1.33
17-3031.01	2.C.1.c	Economía y contabilidad	IM	1.50
17-3031.01	2.C.1.c	Economía y contabilidad	LV	0.33
17-3031.01	2.C.1.d	Ventas y mercadotecnia	IM	1.00
17-3031.01	2.C.1.d	Ventas y mercadotecnia	LV	0.00
17-3031.01	2.C.1.e	Servicio personal al cliente	IM	1.00
17-3031.01	2.C.1.e	Servicio personal al cliente	LV	0.33
17-3031.01	2.C.1.f	Recursos humanos y de personal	IM	1.16
17-3031.01	2.C.1.f	Recursos humanos y de personal	LV	0.66
17-3031.01	2.C.10	Transporte	IM	1.00
17-3031.01	2.C.10	Transporte	LV	0.50
17-3031.01	2.C.2.a	Producción y procesamiento	IM	1.00
17-3031.01	2.C.2.a	Producción y procesamiento	LV	0.16
17-3031.01	2.C.2.b	Producción de alimentos	IM	1.00
17-3031.01	2.C.2.b	Producción de alimentos	LV	0.00
17-3031.01	2.C.3.a	Computadoras y electrónicos	IM	3.66
17-3031.01	2.C.3.a	Computadoras y electrónicos	LV	2.66
17-3031.01	2.C.3.b	Ingeniería y tecnología	IM	4.66
17-3031.01	2.C.3.b	Ingeniería y tecnología	LV	3.00
17-3031.01	2.C.3.c	Diseño	IM	4.00
17-3031.01	2.C.3.c	Diseño	LV	3.16
17-3031.01	2.C.3.d	Construcción	IM	1.00
17-3031.01	2.C.3.d	Construcción	LV	0.16
17-3031.01	2.C.3.e	Mecánica	IM	2.33
17-3031.01	2.C.3.e	Mecánica	LV	1.33
17-3031.01	2.C.4.a	Matemáticas	IM	4.16
17-3031.01	2.C.4.a	Matemáticas	LV	3.50
17-3031.01	2.C.4.b	Física	IM	2.00
17-3031.01	2.C.4.b	Física	LV	1.33
17-3031.01	2.C.4.c	Química	IM	1.00
17-3031.01	2.C.4.c	Química	LV	0.00
17-3031.01	2.C.4.d	Biología	IM	1.00
17-3031.01	2.C.4.d	Biología	LV	0.00
17-3031.01	2.C.4.e	Psicología	IM	1.16
17-3031.01	2.C.4.e	Psicología	LV	0.33
17-3031.01	2.C.4.f	Sociología y antropología	IM	1.16
17-3031.01	2.C.4.f	Sociología y antropología	LV	0.33
17-3031.01	2.C.4.g	Geografía	IM	2.66
17-3031.01	2.C.4.g	Geografía	LV	2.33
17-3031.01	2.C.5.a	Medicina y odontología	IM	1.16
17-3031.01	2.C.5.a	Medicina y odontología	LV	0.16
17-3031.01	2.C.5.b	Terapia y orientación	IM	1.00
17-3031.01	2.C.5.b	Terapia y orientación	LV	0.00
17-3031.01	2.C.6	Educación y entrenamiento	IM	2.00
17-3031.01	2.C.6	Educación y entrenamiento	LV	0.83
17-3031.01	2.C.7.a	Idioma inglés	IM	2.16
17-3031.01	2.C.7.a	Idioma inglés	LV	1.66
17-3031.01	2.C.7.b	Idioma extranjero	IM	1.00
17-3031.01	2.C.7.b	Idioma extranjero	LV	0.00
17-3031.01	2.C.7.c	Bellas artes	IM	1.00
17-3031.01	2.C.7.c	Bellas artes	LV	0.00
17-3031.01	2.C.7.d	Historia y arqueología	IM	1.00
17-3031.01	2.C.7.d	Historia y arqueología	LV	0.00
17-3031.01	2.C.7.e	Filosofía y teología	IM	1.00
17-3031.01	2.C.7.e	Filosofía y teología	LV	0.00
17-3031.01	2.C.8.a	Seguridad pública	IM	1.83
17-3031.01	2.C.8.a	Seguridad pública	LV	0.66
17-3031.01	2.C.8.b	Ley y gobierno	IM	1.50
17-3031.01	2.C.8.b	Ley y gobierno	LV	1.00
17-3031.01	2.C.9.a	Telecomunicaciones	IM	1.16
17-3031.01	2.C.9.a	Telecomunicaciones	LV	0.50
17-3031.01	2.C.9.b	Comunicaciones y medios de comunicación	IM	1.66
17-3031.01	2.C.9.b	Comunicaciones y medios de comunicación	LV	0.66
17-3031.02	2.C.1.a	Administración y dirección	IM	2.83
17-3031.02	2.C.1.a	Administración y dirección	LV	3.00
17-3031.02	2.C.1.b	De oficina	IM	1.83
17-3031.02	2.C.1.b	De oficina	LV	2.00
17-3031.02	2.C.1.c	Economía y contabilidad	IM	1.00
17-3031.02	2.C.1.c	Economía y contabilidad	LV	0.33
17-3031.02	2.C.1.d	Ventas y mercadotecnia	IM	1.00
17-3031.02	2.C.1.d	Ventas y mercadotecnia	LV	0.33
17-3031.02	2.C.1.e	Servicio personal al cliente	IM	1.00
17-3031.02	2.C.1.e	Servicio personal al cliente	LV	0.33
17-3031.02	2.C.1.f	Recursos humanos y de personal	IM	1.33
17-3031.02	2.C.1.f	Recursos humanos y de personal	LV	0.83
17-3031.02	2.C.10	Transporte	IM	2.00
17-3031.02	2.C.10	Transporte	LV	1.00
17-3031.02	2.C.2.a	Producción y procesamiento	IM	1.83
17-3031.02	2.C.2.a	Producción y procesamiento	LV	1.50
17-3031.02	2.C.2.b	Producción de alimentos	IM	1.00
17-3031.02	2.C.2.b	Producción de alimentos	LV	0.00
17-3031.02	2.C.3.a	Computadoras y electrónicos	IM	3.83
17-3031.02	2.C.3.a	Computadoras y electrónicos	LV	3.50
17-3031.02	2.C.3.b	Ingeniería y tecnología	IM	3.33
17-3031.02	2.C.3.b	Ingeniería y tecnología	LV	2.50
17-3031.02	2.C.3.c	Diseño	IM	4.50
17-3031.02	2.C.3.c	Diseño	LV	4.00
17-3031.02	2.C.3.d	Construcción	IM	1.83
17-3031.02	2.C.3.d	Construcción	LV	0.66
17-3031.02	2.C.3.e	Mecánica	IM	1.83
17-3031.02	2.C.3.e	Mecánica	LV	0.66
17-3031.02	2.C.4.a	Matemáticas	IM	4.50
17-3031.02	2.C.4.a	Matemáticas	LV	4.00
17-3031.02	2.C.4.b	Física	IM	2.16
17-3031.02	2.C.4.b	Física	LV	1.66
17-3031.02	2.C.4.c	Química	IM	1.00
17-3031.02	2.C.4.c	Química	LV	0.00
17-3031.02	2.C.4.d	Biología	IM	1.00
17-3031.02	2.C.4.d	Biología	LV	0.00
17-3031.02	2.C.4.e	Psicología	IM	1.83
17-3031.02	2.C.4.e	Psicología	LV	0.83
17-3031.02	2.C.4.f	Sociología y antropología	IM	1.00
17-3031.02	2.C.4.f	Sociología y antropología	LV	0.33
17-3031.02	2.C.4.g	Geografía	IM	4.83
17-3031.02	2.C.4.g	Geografía	LV	6.16
17-3031.02	2.C.5.a	Medicina y odontología	IM	1.00
17-3031.02	2.C.5.a	Medicina y odontología	LV	0.00
17-3031.02	2.C.5.b	Terapia y orientación	IM	1.00
17-3031.02	2.C.5.b	Terapia y orientación	LV	0.00
17-3031.02	2.C.6	Educación y entrenamiento	IM	1.66
17-3031.02	2.C.6	Educación y entrenamiento	LV	1.16
17-3031.02	2.C.7.a	Idioma inglés	IM	2.50
17-3031.02	2.C.7.a	Idioma inglés	LV	1.66
17-3031.02	2.C.7.b	Idioma extranjero	IM	1.00
17-3031.02	2.C.7.b	Idioma extranjero	LV	0.00
17-3031.02	2.C.7.c	Bellas artes	IM	1.66
17-3031.02	2.C.7.c	Bellas artes	LV	1.00
17-3031.02	2.C.7.d	Historia y arqueología	IM	1.00
17-3031.02	2.C.7.d	Historia y arqueología	LV	0.00
17-3031.02	2.C.7.e	Filosofía y teología	IM	1.00
17-3031.02	2.C.7.e	Filosofía y teología	LV	0.00
17-3031.02	2.C.8.a	Seguridad pública	IM	1.50
17-3031.02	2.C.8.a	Seguridad pública	LV	0.33
17-3031.02	2.C.8.b	Ley y gobierno	IM	1.66
17-3031.02	2.C.8.b	Ley y gobierno	LV	1.00
17-3031.02	2.C.9.a	Telecomunicaciones	IM	1.16
17-3031.02	2.C.9.a	Telecomunicaciones	LV	0.66
17-3031.02	2.C.9.b	Comunicaciones y medios de comunicación	IM	2.50
17-3031.02	2.C.9.b	Comunicaciones y medios de comunicación	LV	1.66
19-1011.00	2.C.1.a	Administración y dirección	IM	2.16
19-1011.00	2.C.1.a	Administración y dirección	LV	1.66
19-1011.00	2.C.1.b	De oficina	IM	1.83
19-1011.00	2.C.1.b	De oficina	LV	1.50
19-1011.00	2.C.1.c	Economía y contabilidad	IM	1.00
19-1011.00	2.C.1.c	Economía y contabilidad	LV	0.00
19-1011.00	2.C.1.d	Ventas y mercadotecnia	IM	1.16
19-1011.00	2.C.1.d	Ventas y mercadotecnia	LV	0.50
19-1011.00	2.C.1.e	Servicio personal al cliente	IM	1.16
19-1011.00	2.C.1.e	Servicio personal al cliente	LV	0.33
19-1011.00	2.C.1.f	Recursos humanos y de personal	IM	1.00
19-1011.00	2.C.1.f	Recursos humanos y de personal	LV	0.00
19-1011.00	2.C.10	Transporte	IM	1.16
19-1011.00	2.C.10	Transporte	LV	0.50
19-1011.00	2.C.2.a	Producción y procesamiento	IM	1.50
19-1011.00	2.C.2.a	Producción y procesamiento	LV	0.83
19-1011.00	2.C.2.b	Producción de alimentos	IM	4.00
19-1011.00	2.C.2.b	Producción de alimentos	LV	3.83
19-1011.00	2.C.3.a	Computadoras y electrónicos	IM	1.83
19-1011.00	2.C.3.a	Computadoras y electrónicos	LV	1.66
19-1011.00	2.C.3.b	Ingeniería y tecnología	IM	1.33
19-1011.00	2.C.3.b	Ingeniería y tecnología	LV	0.66
19-1011.00	2.C.3.c	Diseño	IM	1.33
19-1011.00	2.C.3.c	Diseño	LV	0.66
19-1011.00	2.C.3.d	Construcción	IM	1.16
19-1011.00	2.C.3.d	Construcción	LV	0.50
19-1011.00	2.C.3.e	Mecánica	IM	1.16
19-1011.00	2.C.3.e	Mecánica	LV	0.50
19-1011.00	2.C.4.a	Matemáticas	IM	3.00
19-1011.00	2.C.4.a	Matemáticas	LV	2.50
19-1011.00	2.C.4.b	Física	IM	1.83
19-1011.00	2.C.4.b	Física	LV	1.50
19-1011.00	2.C.4.c	Química	IM	2.66
19-1011.00	2.C.4.c	Química	LV	3.00
19-1011.00	2.C.4.d	Biología	IM	4.66
19-1011.00	2.C.4.d	Biología	LV	5.66
19-1011.00	2.C.4.e	Psicología	IM	1.33
19-1011.00	2.C.4.e	Psicología	LV	0.66
19-1011.00	2.C.4.f	Sociología y antropología	IM	1.16
19-1011.00	2.C.4.f	Sociología y antropología	LV	0.33
19-1011.00	2.C.4.g	Geografía	IM	1.33
19-1011.00	2.C.4.g	Geografía	LV	1.16
19-1011.00	2.C.5.a	Medicina y odontología	IM	2.33
19-1011.00	2.C.5.a	Medicina y odontología	LV	2.66
19-1011.00	2.C.5.b	Terapia y orientación	IM	1.00
19-1011.00	2.C.5.b	Terapia y orientación	LV	0.00
19-1011.00	2.C.6	Educación y entrenamiento	IM	1.66
19-1011.00	2.C.6	Educación y entrenamiento	LV	1.16
19-1011.00	2.C.7.a	Idioma inglés	IM	2.66
19-1011.00	2.C.7.a	Idioma inglés	LV	2.83
19-1011.00	2.C.7.b	Idioma extranjero	IM	1.00
19-1011.00	2.C.7.b	Idioma extranjero	LV	0.16
19-1011.00	2.C.7.c	Bellas artes	IM	1.00
19-1011.00	2.C.7.c	Bellas artes	LV	0.00
19-1011.00	2.C.7.d	Historia y arqueología	IM	1.50
19-1011.00	2.C.7.d	Historia y arqueología	LV	1.00
19-1011.00	2.C.7.e	Filosofía y teología	IM	1.00
19-1011.00	2.C.7.e	Filosofía y teología	LV	0.00
19-1011.00	2.C.8.a	Seguridad pública	IM	1.33
19-1011.00	2.C.8.a	Seguridad pública	LV	0.66
19-1011.00	2.C.8.b	Ley y gobierno	IM	1.83
19-1011.00	2.C.8.b	Ley y gobierno	LV	1.66
19-1011.00	2.C.9.a	Telecomunicaciones	IM	1.33
19-1011.00	2.C.9.a	Telecomunicaciones	LV	0.66
19-1011.00	2.C.9.b	Comunicaciones y medios de comunicación	IM	2.16
19-1011.00	2.C.9.b	Comunicaciones y medios de comunicación	LV	1.33
19-1012.00	2.C.1.a	Administración y dirección	IM	2.33
19-1012.00	2.C.1.a	Administración y dirección	LV	2.50
19-1012.00	2.C.1.b	De oficina	IM	1.66
19-1012.00	2.C.1.b	De oficina	LV	1.33
19-1012.00	2.C.1.c	Economía y contabilidad	IM	1.33
19-1012.00	2.C.1.c	Economía y contabilidad	LV	0.66
19-1012.00	2.C.1.d	Ventas y mercadotecnia	IM	1.83
19-1012.00	2.C.1.d	Ventas y mercadotecnia	LV	1.66
19-1012.00	2.C.1.e	Servicio personal al cliente	IM	1.16
19-1012.00	2.C.1.e	Servicio personal al cliente	LV	0.50
19-1012.00	2.C.1.f	Recursos humanos y de personal	IM	1.00
19-1012.00	2.C.1.f	Recursos humanos y de personal	LV	0.00
19-1012.00	2.C.10	Transporte	IM	1.00
19-1012.00	2.C.10	Transporte	LV	0.00
19-1012.00	2.C.2.a	Producción y procesamiento	IM	4.50
19-1012.00	2.C.2.a	Producción y procesamiento	LV	5.33
19-1012.00	2.C.2.b	Producción de alimentos	IM	4.33
19-1012.00	2.C.2.b	Producción de alimentos	LV	4.66
19-1012.00	2.C.3.a	Computadoras y electrónicos	IM	1.66
19-1012.00	2.C.3.a	Computadoras y electrónicos	LV	1.50
19-1012.00	2.C.3.b	Ingeniería y tecnología	IM	1.83
19-1012.00	2.C.3.b	Ingeniería y tecnología	LV	1.83
19-1012.00	2.C.3.c	Diseño	IM	1.66
19-1012.00	2.C.3.c	Diseño	LV	1.50
19-1012.00	2.C.3.d	Construcción	IM	1.00
19-1012.00	2.C.3.d	Construcción	LV	0.00
19-1012.00	2.C.3.e	Mecánica	IM	1.16
19-1012.00	2.C.3.e	Mecánica	LV	0.83
19-1012.00	2.C.4.a	Matemáticas	IM	2.33
19-1012.00	2.C.4.a	Matemáticas	LV	2.16
19-1012.00	2.C.4.b	Física	IM	1.66
19-1012.00	2.C.4.b	Física	LV	1.33
19-1012.00	2.C.4.c	Química	IM	3.50
19-1012.00	2.C.4.c	Química	LV	4.50
19-1012.00	2.C.4.d	Biología	IM	4.00
19-1012.00	2.C.4.d	Biología	LV	4.16
19-1012.00	2.C.4.e	Psicología	IM	1.16
19-1012.00	2.C.4.e	Psicología	LV	0.33
19-1012.00	2.C.4.f	Sociología y antropología	IM	1.33
19-1012.00	2.C.4.f	Sociología y antropología	LV	0.50
19-1012.00	2.C.4.g	Geografía	IM	1.33
19-1012.00	2.C.4.g	Geografía	LV	0.50
19-1012.00	2.C.5.a	Medicina y odontología	IM	1.00
19-1012.00	2.C.5.a	Medicina y odontología	LV	0.00
19-1012.00	2.C.5.b	Terapia y orientación	IM	1.00
19-1012.00	2.C.5.b	Terapia y orientación	LV	0.00
19-1012.00	2.C.6	Educación y entrenamiento	IM	2.16
19-1012.00	2.C.6	Educación y entrenamiento	LV	1.50
19-1012.00	2.C.7.a	Idioma inglés	IM	2.83
19-1012.00	2.C.7.a	Idioma inglés	LV	2.83
19-1012.00	2.C.7.b	Idioma extranjero	IM	1.00
19-1012.00	2.C.7.b	Idioma extranjero	LV	0.16
19-1012.00	2.C.7.c	Bellas artes	IM	1.00
19-1012.00	2.C.7.c	Bellas artes	LV	0.00
19-1012.00	2.C.7.d	Historia y arqueología	IM	1.16
19-1012.00	2.C.7.d	Historia y arqueología	LV	0.50
19-1012.00	2.C.7.e	Filosofía y teología	IM	1.00
19-1012.00	2.C.7.e	Filosofía y teología	LV	0.00
19-1012.00	2.C.8.a	Seguridad pública	IM	2.00
19-1012.00	2.C.8.a	Seguridad pública	LV	1.66
19-1012.00	2.C.8.b	Ley y gobierno	IM	2.16
19-1012.00	2.C.8.b	Ley y gobierno	LV	2.16
19-1012.00	2.C.9.a	Telecomunicaciones	IM	1.33
19-1012.00	2.C.9.a	Telecomunicaciones	LV	0.66
19-1012.00	2.C.9.b	Comunicaciones y medios de comunicación	IM	2.16
19-1012.00	2.C.9.b	Comunicaciones y medios de comunicación	LV	1.66
19-1013.01	2.C.1.a	Administración y dirección	IM	2.00
19-1013.01	2.C.1.a	Administración y dirección	LV	2.33
19-1013.01	2.C.1.b	De oficina	IM	2.00
19-1013.01	2.C.1.b	De oficina	LV	2.50
19-1013.01	2.C.1.c	Economía y contabilidad	IM	1.50
19-1013.01	2.C.1.c	Economía y contabilidad	LV	0.83
19-1013.01	2.C.1.d	Ventas y mercadotecnia	IM	1.50
19-1013.01	2.C.1.d	Ventas y mercadotecnia	LV	1.16
19-1013.01	2.C.1.e	Servicio personal al cliente	IM	1.00
19-1013.01	2.C.1.e	Servicio personal al cliente	LV	0.16
19-1013.01	2.C.1.f	Recursos humanos y de personal	IM	1.00
19-1013.01	2.C.1.f	Recursos humanos y de personal	LV	0.16
19-1013.01	2.C.10	Transporte	IM	1.83
19-1013.01	2.C.10	Transporte	LV	1.16
19-1013.01	2.C.2.a	Producción y procesamiento	IM	2.00
19-1013.01	2.C.2.a	Producción y procesamiento	LV	2.00
19-1013.01	2.C.2.b	Producción de alimentos	IM	5.00
19-1013.01	2.C.2.b	Producción de alimentos	LV	5.83
19-1013.01	2.C.3.a	Computadoras y electrónicos	IM	1.83
19-1013.01	2.C.3.a	Computadoras y electrónicos	LV	1.66
19-1013.01	2.C.3.b	Ingeniería y tecnología	IM	1.33
19-1013.01	2.C.3.b	Ingeniería y tecnología	LV	1.00
19-1013.01	2.C.3.c	Diseño	IM	1.16
19-1013.01	2.C.3.c	Diseño	LV	0.66
19-1013.01	2.C.3.d	Construcción	IM	1.00
19-1013.01	2.C.3.d	Construcción	LV	0.00
19-1013.01	2.C.3.e	Mecánica	IM	1.00
19-1013.01	2.C.3.e	Mecánica	LV	0.16
19-1013.01	2.C.4.a	Matemáticas	IM	3.00
19-1013.01	2.C.4.a	Matemáticas	LV	3.16
19-1013.01	2.C.4.b	Física	IM	1.83
19-1013.01	2.C.4.b	Física	LV	1.16
19-1013.01	2.C.4.c	Química	IM	3.33
19-1013.01	2.C.4.c	Química	LV	4.00
19-1013.01	2.C.4.d	Biología	IM	4.16
19-1013.01	2.C.4.d	Biología	LV	5.00
19-1013.01	2.C.4.e	Psicología	IM	1.33
19-1013.01	2.C.4.e	Psicología	LV	0.83
19-1013.01	2.C.4.f	Sociología y antropología	IM	1.16
19-1013.01	2.C.4.f	Sociología y antropología	LV	0.33
19-1013.01	2.C.4.g	Geografía	IM	2.16
19-1013.01	2.C.4.g	Geografía	LV	2.00
19-1013.01	2.C.5.a	Medicina y odontología	IM	1.16
19-1013.01	2.C.5.a	Medicina y odontología	LV	0.50
19-1013.01	2.C.5.b	Terapia y orientación	IM	1.00
19-1013.01	2.C.5.b	Terapia y orientación	LV	0.00
19-1013.01	2.C.6	Educación y entrenamiento	IM	3.16
19-1013.01	2.C.6	Educación y entrenamiento	LV	3.50
19-1013.01	2.C.7.a	Idioma inglés	IM	3.83
19-1013.01	2.C.7.a	Idioma inglés	LV	4.66
19-1013.01	2.C.7.b	Idioma extranjero	IM	1.16
19-1013.01	2.C.7.b	Idioma extranjero	LV	0.50
19-1013.01	2.C.7.c	Bellas artes	IM	1.00
19-1013.01	2.C.7.c	Bellas artes	LV	0.00
19-1013.01	2.C.7.d	Historia y arqueología	IM	1.66
19-1013.01	2.C.7.d	Historia y arqueología	LV	1.16
19-1013.01	2.C.7.e	Filosofía y teología	IM	1.33
19-1013.01	2.C.7.e	Filosofía y teología	LV	0.50
19-1013.01	2.C.8.a	Seguridad pública	IM	1.66
19-1013.01	2.C.8.a	Seguridad pública	LV	1.33
19-1013.01	2.C.8.b	Ley y gobierno	IM	1.83
19-1013.01	2.C.8.b	Ley y gobierno	LV	1.33
19-1013.01	2.C.9.a	Telecomunicaciones	IM	1.66
19-1013.01	2.C.9.a	Telecomunicaciones	LV	0.83
19-1013.01	2.C.9.b	Comunicaciones y medios de comunicación	IM	3.16
19-1013.01	2.C.9.b	Comunicaciones y medios de comunicación	LV	3.00
19-1013.02	2.C.1.a	Administración y dirección	IM	1.33
19-1013.02	2.C.1.a	Administración y dirección	LV	0.66
19-1013.02	2.C.1.b	De oficina	IM	1.50
19-1013.02	2.C.1.b	De oficina	LV	1.16
19-1013.02	2.C.1.c	Economía y contabilidad	IM	1.00
19-1013.02	2.C.1.c	Economía y contabilidad	LV	0.16
19-1013.02	2.C.1.d	Ventas y mercadotecnia	IM	1.16
19-1013.02	2.C.1.d	Ventas y mercadotecnia	LV	0.16
19-1013.02	2.C.1.e	Servicio personal al cliente	IM	1.16
19-1013.02	2.C.1.e	Servicio personal al cliente	LV	0.33
19-1013.02	2.C.1.f	Recursos humanos y de personal	IM	1.00
19-1013.02	2.C.1.f	Recursos humanos y de personal	LV	0.00
19-1013.02	2.C.10	Transporte	IM	1.00
19-1013.02	2.C.10	Transporte	LV	0.00
19-1013.02	2.C.2.a	Producción y procesamiento	IM	1.16
19-1013.02	2.C.2.a	Producción y procesamiento	LV	0.83
19-1013.02	2.C.2.b	Producción de alimentos	IM	3.83
19-1013.02	2.C.2.b	Producción de alimentos	LV	4.00
19-1013.02	2.C.3.a	Computadoras y electrónicos	IM	1.66
19-1013.02	2.C.3.a	Computadoras y electrónicos	LV	1.50
19-1013.02	2.C.3.b	Ingeniería y tecnología	IM	1.16
19-1013.02	2.C.3.b	Ingeniería y tecnología	LV	0.83
19-1013.02	2.C.3.c	Diseño	IM	1.16
19-1013.02	2.C.3.c	Diseño	LV	0.66
19-1013.02	2.C.3.d	Construcción	IM	1.00
19-1013.02	2.C.3.d	Construcción	LV	0.00
19-1013.02	2.C.3.e	Mecánica	IM	1.33
19-1013.02	2.C.3.e	Mecánica	LV	0.50
19-1013.02	2.C.4.a	Matemáticas	IM	3.00
19-1013.02	2.C.4.a	Matemáticas	LV	3.16
19-1013.02	2.C.4.b	Física	IM	2.33
19-1013.02	2.C.4.b	Física	LV	1.83
19-1013.02	2.C.4.c	Química	IM	4.16
19-1013.02	2.C.4.c	Química	LV	4.50
19-1013.02	2.C.4.d	Biología	IM	4.00
19-1013.02	2.C.4.d	Biología	LV	4.00
19-1013.02	2.C.4.e	Psicología	IM	1.00
19-1013.02	2.C.4.e	Psicología	LV	0.00
19-1013.02	2.C.4.f	Sociología y antropología	IM	1.00
19-1013.02	2.C.4.f	Sociología y antropología	LV	0.00
19-1013.02	2.C.4.g	Geografía	IM	2.66
19-1013.02	2.C.4.g	Geografía	LV	2.50
19-1013.02	2.C.5.a	Medicina y odontología	IM	1.00
19-1013.02	2.C.5.a	Medicina y odontología	LV	0.00
19-1013.02	2.C.5.b	Terapia y orientación	IM	1.00
19-1013.02	2.C.5.b	Terapia y orientación	LV	0.00
19-1013.02	2.C.6	Educación y entrenamiento	IM	1.83
19-1013.02	2.C.6	Educación y entrenamiento	LV	1.16
19-1013.02	2.C.7.a	Idioma inglés	IM	3.00
19-1013.02	2.C.7.a	Idioma inglés	LV	2.83
19-1013.02	2.C.7.b	Idioma extranjero	IM	1.00
19-1013.02	2.C.7.b	Idioma extranjero	LV	0.00
19-1013.02	2.C.7.c	Bellas artes	IM	1.00
19-1013.02	2.C.7.c	Bellas artes	LV	0.00
19-1013.02	2.C.7.d	Historia y arqueología	IM	1.50
19-1013.02	2.C.7.d	Historia y arqueología	LV	0.66
19-1013.02	2.C.7.e	Filosofía y teología	IM	1.00
19-1013.02	2.C.7.e	Filosofía y teología	LV	0.00
19-1013.02	2.C.8.a	Seguridad pública	IM	1.33
19-1013.02	2.C.8.a	Seguridad pública	LV	0.33
19-1013.02	2.C.8.b	Ley y gobierno	IM	1.33
19-1013.02	2.C.8.b	Ley y gobierno	LV	0.83
19-1013.02	2.C.9.a	Telecomunicaciones	IM	1.33
19-1013.02	2.C.9.a	Telecomunicaciones	LV	0.66
19-1013.02	2.C.9.b	Comunicaciones y medios de comunicación	IM	2.16
19-1013.02	2.C.9.b	Comunicaciones y medios de comunicación	LV	1.66
19-1020.01	2.C.1.a	Administración y dirección	IM	2.66
19-1020.01	2.C.1.a	Administración y dirección	LV	2.66
19-1020.01	2.C.1.b	De oficina	IM	1.66
19-1020.01	2.C.1.b	De oficina	LV	1.50
19-1020.01	2.C.1.c	Economía y contabilidad	IM	1.00
19-1020.01	2.C.1.c	Economía y contabilidad	LV	0.00
19-1020.01	2.C.1.d	Ventas y mercadotecnia	IM	1.00
19-1020.01	2.C.1.d	Ventas y mercadotecnia	LV	0.00
19-1020.01	2.C.1.e	Servicio personal al cliente	IM	1.00
19-1020.01	2.C.1.e	Servicio personal al cliente	LV	0.00
19-1020.01	2.C.1.f	Recursos humanos y de personal	IM	1.00
19-1020.01	2.C.1.f	Recursos humanos y de personal	LV	0.00
19-1020.01	2.C.10	Transporte	IM	1.00
19-1020.01	2.C.10	Transporte	LV	0.00
19-1020.01	2.C.2.a	Producción y procesamiento	IM	1.00
19-1020.01	2.C.2.a	Producción y procesamiento	LV	0.00
19-1020.01	2.C.2.b	Producción de alimentos	IM	2.16
19-1020.01	2.C.2.b	Producción de alimentos	LV	1.66
19-1020.01	2.C.3.a	Computadoras y electrónicos	IM	1.83
19-1020.01	2.C.3.a	Computadoras y electrónicos	LV	1.66
19-1020.01	2.C.3.b	Ingeniería y tecnología	IM	2.00
19-1020.01	2.C.3.b	Ingeniería y tecnología	LV	1.50
19-1020.01	2.C.3.c	Diseño	IM	1.00
19-1020.01	2.C.3.c	Diseño	LV	0.00
19-1020.01	2.C.3.d	Construcción	IM	1.00
19-1020.01	2.C.3.d	Construcción	LV	0.00
19-1020.01	2.C.3.e	Mecánica	IM	1.00
19-1020.01	2.C.3.e	Mecánica	LV	0.00
19-1020.01	2.C.4.a	Matemáticas	IM	4.00
19-1020.01	2.C.4.a	Matemáticas	LV	4.16
19-1020.01	2.C.4.b	Física	IM	3.00
19-1020.01	2.C.4.b	Física	LV	2.83
19-1020.01	2.C.4.c	Química	IM	3.83
19-1020.01	2.C.4.c	Química	LV	3.83
19-1020.01	2.C.4.d	Biología	IM	5.00
19-1020.01	2.C.4.d	Biología	LV	6.50
19-1020.01	2.C.4.e	Psicología	IM	1.00
19-1020.01	2.C.4.e	Psicología	LV	0.00
19-1020.01	2.C.4.f	Sociología y antropología	IM	1.16
19-1020.01	2.C.4.f	Sociología y antropología	LV	0.16
19-1020.01	2.C.4.g	Geografía	IM	1.00
19-1020.01	2.C.4.g	Geografía	LV	0.00
19-1020.01	2.C.5.a	Medicina y odontología	IM	1.00
19-1020.01	2.C.5.a	Medicina y odontología	LV	0.00
19-1020.01	2.C.5.b	Terapia y orientación	IM	1.00
19-1020.01	2.C.5.b	Terapia y orientación	LV	0.00
19-1020.01	2.C.6	Educación y entrenamiento	IM	1.00
19-1020.01	2.C.6	Educación y entrenamiento	LV	0.00
