O*NET-SOC Code	Element ID	Element Name (SP)	Scale ID	Data Value
27-1013.03	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-1013.04	1.B.1.a	Realista	OI	5.66
27-1013.04	1.B.1.b	Investigadora	OI	3.33
27-1013.04	1.B.1.c	Artística	OI	6.66
27-1013.04	1.B.1.d	Social	OI	3.33
27-1013.04	1.B.1.e	Emprendedora	OI	3.00
27-1013.04	1.B.1.f	Convencional	OI	2.33
27-1013.04	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-1013.04	1.B.1.h	Punto culminante del segundo interés	IH	1.00
27-1013.04	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-1021.00	1.B.1.a	Realista	OI	5.00
27-1021.00	1.B.1.b	Investigadora	OI	3.66
27-1021.00	1.B.1.c	Artística	OI	6.66
27-1021.00	1.B.1.d	Social	OI	2.33
27-1021.00	1.B.1.e	Emprendedora	OI	4.66
27-1021.00	1.B.1.f	Convencional	OI	2.33
27-1021.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-1021.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
27-1021.00	1.B.1.i	Punto culminante del tercer interés	IH	5.00
27-1022.00	1.B.1.a	Realista	OI	4.33
27-1022.00	1.B.1.b	Investigadora	OI	3.00
27-1022.00	1.B.1.c	Artística	OI	6.66
27-1022.00	1.B.1.d	Social	OI	3.66
27-1022.00	1.B.1.e	Emprendedora	OI	5.66
27-1022.00	1.B.1.f	Convencional	OI	2.33
27-1022.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-1022.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
27-1022.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-1023.00	1.B.1.a	Realista	OI	5.00
27-1023.00	1.B.1.b	Investigadora	OI	2.66
27-1023.00	1.B.1.c	Artística	OI	6.66
27-1023.00	1.B.1.d	Social	OI	2.66
27-1023.00	1.B.1.e	Emprendedora	OI	4.33
27-1023.00	1.B.1.f	Convencional	OI	2.66
27-1023.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-1023.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
27-1023.00	1.B.1.i	Punto culminante del tercer interés	IH	5.00
27-1024.00	1.B.1.a	Realista	OI	4.00
27-1024.00	1.B.1.b	Investigadora	OI	3.00
27-1024.00	1.B.1.c	Artística	OI	6.66
27-1024.00	1.B.1.d	Social	OI	3.33
27-1024.00	1.B.1.e	Emprendedora	OI	4.33
27-1024.00	1.B.1.f	Convencional	OI	3.33
27-1024.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-1024.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
27-1024.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-1025.00	1.B.1.a	Realista	OI	4.33
27-1025.00	1.B.1.b	Investigadora	OI	3.33
27-1025.00	1.B.1.c	Artística	OI	6.66
27-1025.00	1.B.1.d	Social	OI	3.66
27-1025.00	1.B.1.e	Emprendedora	OI	5.33
27-1025.00	1.B.1.f	Convencional	OI	3.00
27-1025.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-1025.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
27-1025.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-1026.00	1.B.1.a	Realista	OI	5.66
27-1026.00	1.B.1.b	Investigadora	OI	3.00
27-1026.00	1.B.1.c	Artística	OI	6.00
27-1026.00	1.B.1.d	Social	OI	3.00
27-1026.00	1.B.1.e	Emprendedora	OI	4.66
27-1026.00	1.B.1.f	Convencional	OI	2.66
27-1026.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-1026.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
27-1026.00	1.B.1.i	Punto culminante del tercer interés	IH	5.00
27-1027.01	1.B.1.a	Realista	OI	5.00
27-1027.01	1.B.1.b	Investigadora	OI	3.66
27-1027.01	1.B.1.c	Artística	OI	6.66
27-1027.01	1.B.1.d	Social	OI	2.33
27-1027.01	1.B.1.e	Emprendedora	OI	3.33
27-1027.01	1.B.1.f	Convencional	OI	2.66
27-1027.01	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-1027.01	1.B.1.h	Punto culminante del segundo interés	IH	1.00
27-1027.01	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-1027.02	1.B.1.a	Realista	OI	5.00
27-1027.02	1.B.1.b	Investigadora	OI	3.33
27-1027.02	1.B.1.c	Artística	OI	6.66
27-1027.02	1.B.1.d	Social	OI	3.00
27-1027.02	1.B.1.e	Emprendedora	OI	4.33
27-1027.02	1.B.1.f	Convencional	OI	2.66
27-1027.02	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-1027.02	1.B.1.h	Punto culminante del segundo interés	IH	1.00
27-1027.02	1.B.1.i	Punto culminante del tercer interés	IH	5.00
27-2011.00	1.B.1.a	Realista	OI	2.66
27-2011.00	1.B.1.b	Investigadora	OI	3.00
27-2011.00	1.B.1.c	Artística	OI	6.66
27-2011.00	1.B.1.d	Social	OI	4.33
27-2011.00	1.B.1.e	Emprendedora	OI	5.00
27-2011.00	1.B.1.f	Convencional	OI	2.66
27-2011.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-2011.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
27-2011.00	1.B.1.i	Punto culminante del tercer interés	IH	4.00
27-2012.01	1.B.1.a	Realista	OI	3.00
27-2012.01	1.B.1.b	Investigadora	OI	2.66
27-2012.01	1.B.1.c	Artística	OI	6.00
27-2012.01	1.B.1.d	Social	OI	4.00
27-2012.01	1.B.1.e	Emprendedora	OI	5.00
27-2012.01	1.B.1.f	Convencional	OI	3.33
27-2012.01	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-2012.01	1.B.1.h	Punto culminante del segundo interés	IH	5.00
27-2012.01	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-2012.02	1.B.1.a	Realista	OI	3.66
27-2012.02	1.B.1.b	Investigadora	OI	2.66
27-2012.02	1.B.1.c	Artística	OI	6.66
27-2012.02	1.B.1.d	Social	OI	4.33
27-2012.02	1.B.1.e	Emprendedora	OI	5.66
27-2012.02	1.B.1.f	Convencional	OI	3.33
27-2012.02	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-2012.02	1.B.1.h	Punto culminante del segundo interés	IH	5.00
27-2012.02	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-2012.03	1.B.1.a	Realista	OI	3.00
27-2012.03	1.B.1.b	Investigadora	OI	2.33
27-2012.03	1.B.1.c	Artística	OI	5.00
27-2012.03	1.B.1.d	Social	OI	4.00
27-2012.03	1.B.1.e	Emprendedora	OI	6.33
27-2012.03	1.B.1.f	Convencional	OI	4.00
27-2012.03	1.B.1.g	Punto culminante del primer interés	IH	5.00
27-2012.03	1.B.1.h	Punto culminante del segundo interés	IH	3.00
27-2012.03	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-2012.04	1.B.1.a	Realista	OI	2.33
27-2012.04	1.B.1.b	Investigadora	OI	2.33
27-2012.04	1.B.1.c	Artística	OI	6.33
27-2012.04	1.B.1.d	Social	OI	5.00
27-2012.04	1.B.1.e	Emprendedora	OI	6.00
27-2012.04	1.B.1.f	Convencional	OI	3.33
27-2012.04	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-2012.04	1.B.1.h	Punto culminante del segundo interés	IH	5.00
27-2012.04	1.B.1.i	Punto culminante del tercer interés	IH	4.00
27-2012.05	1.B.1.a	Realista	OI	6.00
27-2012.05	1.B.1.b	Investigadora	OI	3.33
27-2012.05	1.B.1.c	Artística	OI	5.00
27-2012.05	1.B.1.d	Social	OI	3.66
27-2012.05	1.B.1.e	Emprendedora	OI	4.66
27-2012.05	1.B.1.f	Convencional	OI	3.66
27-2012.05	1.B.1.g	Punto culminante del primer interés	IH	1.00
27-2012.05	1.B.1.h	Punto culminante del segundo interés	IH	3.00
27-2012.05	1.B.1.i	Punto culminante del tercer interés	IH	5.00
27-2021.00	1.B.1.a	Realista	OI	5.00
27-2021.00	1.B.1.b	Investigadora	OI	2.00
27-2021.00	1.B.1.c	Artística	OI	3.00
27-2021.00	1.B.1.d	Social	OI	4.00
27-2021.00	1.B.1.e	Emprendedora	OI	6.00
27-2021.00	1.B.1.f	Convencional	OI	2.66
27-2021.00	1.B.1.g	Punto culminante del primer interés	IH	5.00
27-2021.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
27-2021.00	1.B.1.i	Punto culminante del tercer interés	IH	4.00
27-2022.00	1.B.1.a	Realista	OI	5.00
27-2022.00	1.B.1.b	Investigadora	OI	2.00
27-2022.00	1.B.1.c	Artística	OI	2.33
27-2022.00	1.B.1.d	Social	OI	4.00
27-2022.00	1.B.1.e	Emprendedora	OI	6.00
27-2022.00	1.B.1.f	Convencional	OI	3.00
27-2022.00	1.B.1.g	Punto culminante del primer interés	IH	5.00
27-2022.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
27-2022.00	1.B.1.i	Punto culminante del tercer interés	IH	4.00
27-2023.00	1.B.1.a	Realista	OI	5.66
27-2023.00	1.B.1.b	Investigadora	OI	2.00
27-2023.00	1.B.1.c	Artística	OI	2.00
27-2023.00	1.B.1.d	Social	OI	3.66
27-2023.00	1.B.1.e	Emprendedora	OI	4.66
27-2023.00	1.B.1.f	Convencional	OI	5.66
27-2023.00	1.B.1.g	Punto culminante del primer interés	IH	5.00
27-2023.00	1.B.1.h	Punto culminante del segundo interés	IH	4.00
27-2023.00	1.B.1.i	Punto culminante del tercer interés	IH	1.00
27-2031.00	1.B.1.a	Realista	OI	4.00
27-2031.00	1.B.1.b	Investigadora	OI	2.66
27-2031.00	1.B.1.c	Artística	OI	6.66
27-2031.00	1.B.1.d	Social	OI	4.00
27-2031.00	1.B.1.e	Emprendedora	OI	3.66
27-2031.00	1.B.1.f	Convencional	OI	2.33
27-2031.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-2031.00	1.B.1.h	Punto culminante del segundo interés	IH	4.00
27-2031.00	1.B.1.i	Punto culminante del tercer interés	IH	1.00
27-2032.00	1.B.1.a	Realista	OI	3.66
27-2032.00	1.B.1.b	Investigadora	OI	3.33
27-2032.00	1.B.1.c	Artística	OI	6.66
27-2032.00	1.B.1.d	Social	OI	5.00
27-2032.00	1.B.1.e	Emprendedora	OI	4.66
27-2032.00	1.B.1.f	Convencional	OI	3.00
27-2032.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-2032.00	1.B.1.h	Punto culminante del segundo interés	IH	4.00
27-2032.00	1.B.1.i	Punto culminante del tercer interés	IH	5.00
27-2041.01	1.B.1.a	Realista	OI	2.66
27-2041.01	1.B.1.b	Investigadora	OI	2.66
27-2041.01	1.B.1.c	Artística	OI	6.66
27-2041.01	1.B.1.d	Social	OI	4.33
27-2041.01	1.B.1.e	Emprendedora	OI	4.33
27-2041.01	1.B.1.f	Convencional	OI	2.33
27-2041.01	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-2041.01	1.B.1.h	Punto culminante del segundo interés	IH	4.00
27-2041.01	1.B.1.i	Punto culminante del tercer interés	IH	5.00
27-2041.02	1.B.1.a	Realista	OI	2.66
27-2041.02	1.B.1.b	Investigadora	OI	3.33
27-2041.02	1.B.1.c	Artística	OI	6.66
27-2041.02	1.B.1.d	Social	OI	3.00
27-2041.02	1.B.1.e	Emprendedora	OI	2.66
27-2041.02	1.B.1.f	Convencional	OI	3.33
27-2041.02	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-2041.02	1.B.1.h	Punto culminante del segundo interés	IH	0.00
27-2041.02	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-2041.03	1.B.1.a	Realista	OI	2.33
27-2041.03	1.B.1.b	Investigadora	OI	3.00
27-2041.03	1.B.1.c	Artística	OI	6.66
27-2041.03	1.B.1.d	Social	OI	3.33
27-2041.03	1.B.1.e	Emprendedora	OI	3.66
27-2041.03	1.B.1.f	Convencional	OI	3.00
27-2041.03	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-2041.03	1.B.1.h	Punto culminante del segundo interés	IH	0.00
27-2041.03	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-2042.01	1.B.1.a	Realista	OI	2.33
27-2042.01	1.B.1.b	Investigadora	OI	2.66
27-2042.01	1.B.1.c	Artística	OI	6.66
27-2042.01	1.B.1.d	Social	OI	3.66
27-2042.01	1.B.1.e	Emprendedora	OI	4.66
27-2042.01	1.B.1.f	Convencional	OI	2.33
27-2042.01	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-2042.01	1.B.1.h	Punto culminante del segundo interés	IH	5.00
27-2042.01	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-2042.02	1.B.1.a	Realista	OI	3.66
27-2042.02	1.B.1.b	Investigadora	OI	3.33
27-2042.02	1.B.1.c	Artística	OI	6.66
27-2042.02	1.B.1.d	Social	OI	3.66
27-2042.02	1.B.1.e	Emprendedora	OI	3.66
27-2042.02	1.B.1.f	Convencional	OI	2.66
27-2042.02	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-2042.02	1.B.1.h	Punto culminante del segundo interés	IH	0.00
27-2042.02	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-3011.00	1.B.1.a	Realista	OI	2.66
27-3011.00	1.B.1.b	Investigadora	OI	3.66
27-3011.00	1.B.1.c	Artística	OI	6.00
27-3011.00	1.B.1.d	Social	OI	5.66
27-3011.00	1.B.1.e	Emprendedora	OI	5.33
27-3011.00	1.B.1.f	Convencional	OI	3.00
27-3011.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-3011.00	1.B.1.h	Punto culminante del segundo interés	IH	4.00
27-3011.00	1.B.1.i	Punto culminante del tercer interés	IH	5.00
27-3012.00	1.B.1.a	Realista	OI	2.66
27-3012.00	1.B.1.b	Investigadora	OI	2.00
27-3012.00	1.B.1.c	Artística	OI	4.66
27-3012.00	1.B.1.d	Social	OI	6.00
27-3012.00	1.B.1.e	Emprendedora	OI	4.33
27-3012.00	1.B.1.f	Convencional	OI	3.00
27-3012.00	1.B.1.g	Punto culminante del primer interés	IH	4.00
27-3012.00	1.B.1.h	Punto culminante del segundo interés	IH	3.00
27-3012.00	1.B.1.i	Punto culminante del tercer interés	IH	5.00
27-3021.00	1.B.1.a	Realista	OI	2.66
27-3021.00	1.B.1.b	Investigadora	OI	4.00
27-3021.00	1.B.1.c	Artística	OI	6.66
27-3021.00	1.B.1.d	Social	OI	5.00
27-3021.00	1.B.1.e	Emprendedora	OI	4.33
27-3021.00	1.B.1.f	Convencional	OI	3.00
27-3021.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-3021.00	1.B.1.h	Punto culminante del segundo interés	IH	4.00
27-3021.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-3022.00	1.B.1.a	Realista	OI	2.00
27-3022.00	1.B.1.b	Investigadora	OI	5.33
27-3022.00	1.B.1.c	Artística	OI	6.33
27-3022.00	1.B.1.d	Social	OI	3.33
27-3022.00	1.B.1.e	Emprendedora	OI	4.33
27-3022.00	1.B.1.f	Convencional	OI	3.33
27-3022.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-3022.00	1.B.1.h	Punto culminante del segundo interés	IH	2.00
27-3022.00	1.B.1.i	Punto culminante del tercer interés	IH	5.00
27-3031.00	1.B.1.a	Realista	OI	2.00
27-3031.00	1.B.1.b	Investigadora	OI	3.00
27-3031.00	1.B.1.c	Artística	OI	5.00
27-3031.00	1.B.1.d	Social	OI	4.33
27-3031.00	1.B.1.e	Emprendedora	OI	6.00
27-3031.00	1.B.1.f	Convencional	OI	3.00
27-3031.00	1.B.1.g	Punto culminante del primer interés	IH	5.00
27-3031.00	1.B.1.h	Punto culminante del segundo interés	IH	3.00
27-3031.00	1.B.1.i	Punto culminante del tercer interés	IH	4.00
27-3041.00	1.B.1.a	Realista	OI	2.33
27-3041.00	1.B.1.b	Investigadora	OI	3.66
27-3041.00	1.B.1.c	Artística	OI	6.00
27-3041.00	1.B.1.d	Social	OI	4.66
27-3041.00	1.B.1.e	Emprendedora	OI	4.66
27-3041.00	1.B.1.f	Convencional	OI	3.66
27-3041.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-3041.00	1.B.1.h	Punto culminante del segundo interés	IH	4.00
27-3041.00	1.B.1.i	Punto culminante del tercer interés	IH	5.00
27-3042.00	1.B.1.a	Realista	OI	3.33
27-3042.00	1.B.1.b	Investigadora	OI	5.00
27-3042.00	1.B.1.c	Artística	OI	6.00
27-3042.00	1.B.1.d	Social	OI	3.00
27-3042.00	1.B.1.e	Emprendedora	OI	3.33
27-3042.00	1.B.1.f	Convencional	OI	3.33
27-3042.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-3042.00	1.B.1.h	Punto culminante del segundo interés	IH	2.00
27-3042.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-3043.01	1.B.1.a	Realista	OI	2.00
27-3043.01	1.B.1.b	Investigadora	OI	3.66
27-3043.01	1.B.1.c	Artística	OI	6.66
27-3043.01	1.B.1.d	Social	OI	3.33
27-3043.01	1.B.1.e	Emprendedora	OI	2.66
27-3043.01	1.B.1.f	Convencional	OI	2.33
27-3043.01	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-3043.01	1.B.1.h	Punto culminante del segundo interés	IH	2.00
27-3043.01	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-3043.02	1.B.1.a	Realista	OI	2.00
27-3043.02	1.B.1.b	Investigadora	OI	3.33
27-3043.02	1.B.1.c	Artística	OI	6.66
27-3043.02	1.B.1.d	Social	OI	3.00
27-3043.02	1.B.1.e	Emprendedora	OI	3.00
27-3043.02	1.B.1.f	Convencional	OI	2.33
27-3043.02	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-3043.02	1.B.1.h	Punto culminante del segundo interés	IH	0.00
27-3043.02	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-3043.03	1.B.1.a	Realista	OI	2.00
27-3043.03	1.B.1.b	Investigadora	OI	3.33
27-3043.03	1.B.1.c	Artística	OI	5.00
27-3043.03	1.B.1.d	Social	OI	4.00
27-3043.03	1.B.1.e	Emprendedora	OI	3.00
27-3043.03	1.B.1.f	Convencional	OI	4.00
27-3043.03	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-3043.03	1.B.1.h	Punto culminante del segundo interés	IH	4.00
27-3043.03	1.B.1.i	Punto culminante del tercer interés	IH	6.00
27-3043.04	1.B.1.a	Realista	OI	2.00
27-3043.04	1.B.1.b	Investigadora	OI	3.00
27-3043.04	1.B.1.c	Artística	OI	6.00
27-3043.04	1.B.1.d	Social	OI	4.00
27-3043.04	1.B.1.e	Emprendedora	OI	5.00
27-3043.04	1.B.1.f	Convencional	OI	3.00
27-3043.04	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-3043.04	1.B.1.h	Punto culminante del segundo interés	IH	5.00
27-3043.04	1.B.1.i	Punto culminante del tercer interés	IH	4.00
27-3091.00	1.B.1.a	Realista	OI	2.33
27-3091.00	1.B.1.b	Investigadora	OI	4.33
27-3091.00	1.B.1.c	Artística	OI	5.33
27-3091.00	1.B.1.d	Social	OI	5.00
27-3091.00	1.B.1.e	Emprendedora	OI	3.00
27-3091.00	1.B.1.f	Convencional	OI	4.00
27-3091.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-3091.00	1.B.1.h	Punto culminante del segundo interés	IH	4.00
27-3091.00	1.B.1.i	Punto culminante del tercer interés	IH	2.00
27-4011.00	1.B.1.a	Realista	OI	3.66
27-4011.00	1.B.1.b	Investigadora	OI	3.00
27-4011.00	1.B.1.c	Artística	OI	3.66
27-4011.00	1.B.1.d	Social	OI	4.33
27-4011.00	1.B.1.e	Emprendedora	OI	3.33
27-4011.00	1.B.1.f	Convencional	OI	5.00
27-4011.00	1.B.1.g	Punto culminante del primer interés	IH	6.00
27-4011.00	1.B.1.h	Punto culminante del segundo interés	IH	4.00
27-4011.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-4012.00	1.B.1.a	Realista	OI	6.33
27-4012.00	1.B.1.b	Investigadora	OI	3.33
27-4012.00	1.B.1.c	Artística	OI	4.00
27-4012.00	1.B.1.d	Social	OI	3.00
27-4012.00	1.B.1.e	Emprendedora	OI	3.00
27-4012.00	1.B.1.f	Convencional	OI	3.33
27-4012.00	1.B.1.g	Punto culminante del primer interés	IH	1.00
27-4012.00	1.B.1.h	Punto culminante del segundo interés	IH	3.00
27-4012.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-4013.00	1.B.1.a	Realista	OI	6.33
27-4013.00	1.B.1.b	Investigadora	OI	3.33
27-4013.00	1.B.1.c	Artística	OI	2.33
27-4013.00	1.B.1.d	Social	OI	2.66
27-4013.00	1.B.1.e	Emprendedora	OI	3.66
27-4013.00	1.B.1.f	Convencional	OI	4.33
27-4013.00	1.B.1.g	Punto culminante del primer interés	IH	1.00
27-4013.00	1.B.1.h	Punto culminante del segundo interés	IH	6.00
27-4013.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-4014.00	1.B.1.a	Realista	OI	6.33
27-4014.00	1.B.1.b	Investigadora	OI	4.00
27-4014.00	1.B.1.c	Artística	OI	5.00
27-4014.00	1.B.1.d	Social	OI	2.00
27-4014.00	1.B.1.e	Emprendedora	OI	3.66
27-4014.00	1.B.1.f	Convencional	OI	3.66
27-4014.00	1.B.1.g	Punto culminante del primer interés	IH	1.00
27-4014.00	1.B.1.h	Punto culminante del segundo interés	IH	3.00
27-4014.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-4021.01	1.B.1.a	Realista	OI	4.33
27-4021.01	1.B.1.b	Investigadora	OI	2.66
27-4021.01	1.B.1.c	Artística	OI	6.66
27-4021.01	1.B.1.d	Social	OI	3.66
27-4021.01	1.B.1.e	Emprendedora	OI	4.00
27-4021.01	1.B.1.f	Convencional	OI	2.66
27-4021.01	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-4021.01	1.B.1.h	Punto culminante del segundo interés	IH	1.00
27-4021.01	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-4021.02	1.B.1.a	Realista	OI	4.66
27-4021.02	1.B.1.b	Investigadora	OI	4.33
27-4021.02	1.B.1.c	Artística	OI	6.00
27-4021.02	1.B.1.d	Social	OI	3.00
27-4021.02	1.B.1.e	Emprendedora	OI	3.00
27-4021.02	1.B.1.f	Convencional	OI	2.66
27-4021.02	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-4021.02	1.B.1.h	Punto culminante del segundo interés	IH	1.00
27-4021.02	1.B.1.i	Punto culminante del tercer interés	IH	2.00
27-4031.00	1.B.1.a	Realista	OI	5.00
27-4031.00	1.B.1.b	Investigadora	OI	3.00
27-4031.00	1.B.1.c	Artística	OI	6.00
27-4031.00	1.B.1.d	Social	OI	3.00
27-4031.00	1.B.1.e	Emprendedora	OI	3.66
27-4031.00	1.B.1.f	Convencional	OI	3.00
27-4031.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-4031.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
27-4031.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
27-4032.00	1.B.1.a	Realista	OI	3.66
27-4032.00	1.B.1.b	Investigadora	OI	3.66
27-4032.00	1.B.1.c	Artística	OI	6.66
27-4032.00	1.B.1.d	Social	OI	3.33
27-4032.00	1.B.1.e	Emprendedora	OI	4.00
27-4032.00	1.B.1.f	Convencional	OI	2.66
27-4032.00	1.B.1.g	Punto culminante del primer interés	IH	3.00
27-4032.00	1.B.1.h	Punto culminante del segundo interés	IH	0.00
27-4032.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
29-1011.00	1.B.1.a	Realista	OI	5.33
29-1011.00	1.B.1.b	Investigadora	OI	6.00
29-1011.00	1.B.1.c	Artística	OI	4.00
29-1011.00	1.B.1.d	Social	OI	5.00
29-1011.00	1.B.1.e	Emprendedora	OI	4.00
29-1011.00	1.B.1.f	Convencional	OI	3.33
29-1011.00	1.B.1.g	Punto culminante del primer interés	IH	2.00
29-1011.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
29-1011.00	1.B.1.i	Punto culminante del tercer interés	IH	4.00
29-1021.00	1.B.1.a	Realista	OI	5.33
29-1021.00	1.B.1.b	Investigadora	OI	7.00
29-1021.00	1.B.1.c	Artística	OI	3.33
29-1021.00	1.B.1.d	Social	OI	4.66
29-1021.00	1.B.1.e	Emprendedora	OI	3.66
29-1021.00	1.B.1.f	Convencional	OI	3.33
29-1021.00	1.B.1.g	Punto culminante del primer interés	IH	2.00
29-1021.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
29-1021.00	1.B.1.i	Punto culminante del tercer interés	IH	4.00
29-1022.00	1.B.1.a	Realista	OI	5.33
29-1022.00	1.B.1.b	Investigadora	OI	6.66
29-1022.00	1.B.1.c	Artística	OI	4.00
29-1022.00	1.B.1.d	Social	OI	5.00
29-1022.00	1.B.1.e	Emprendedora	OI	4.00
29-1022.00	1.B.1.f	Convencional	OI	3.33
29-1022.00	1.B.1.g	Punto culminante del primer interés	IH	2.00
29-1022.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
29-1022.00	1.B.1.i	Punto culminante del tercer interés	IH	4.00
29-1023.00	1.B.1.a	Realista	OI	5.33
29-1023.00	1.B.1.b	Investigadora	OI	7.00
29-1023.00	1.B.1.c	Artística	OI	3.66
29-1023.00	1.B.1.d	Social	OI	5.00
29-1023.00	1.B.1.e	Emprendedora	OI	3.66
29-1023.00	1.B.1.f	Convencional	OI	3.33
29-1023.00	1.B.1.g	Punto culminante del primer interés	IH	2.00
29-1023.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
29-1023.00	1.B.1.i	Punto culminante del tercer interés	IH	4.00
29-1024.00	1.B.1.a	Realista	OI	4.33
29-1024.00	1.B.1.b	Investigadora	OI	6.33
29-1024.00	1.B.1.c	Artística	OI	3.33
29-1024.00	1.B.1.d	Social	OI	4.00
29-1024.00	1.B.1.e	Emprendedora	OI	3.00
29-1024.00	1.B.1.f	Convencional	OI	3.33
29-1024.00	1.B.1.g	Punto culminante del primer interés	IH	2.00
29-1024.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
29-1024.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
29-1031.00	1.B.1.a	Realista	OI	4.33
29-1031.00	1.B.1.b	Investigadora	OI	6.00
29-1031.00	1.B.1.c	Artística	OI	3.00
29-1031.00	1.B.1.d	Social	OI	4.66
29-1031.00	1.B.1.e	Emprendedora	OI	5.00
29-1031.00	1.B.1.f	Convencional	OI	3.66
29-1031.00	1.B.1.g	Punto culminante del primer interés	IH	2.00
29-1031.00	1.B.1.h	Punto culminante del segundo interés	IH	5.00
29-1031.00	1.B.1.i	Punto culminante del tercer interés	IH	4.00
29-1041.00	1.B.1.a	Realista	OI	5.66
29-1041.00	1.B.1.b	Investigadora	OI	6.66
29-1041.00	1.B.1.c	Artística	OI	3.66
29-1041.00	1.B.1.d	Social	OI	4.66
29-1041.00	1.B.1.e	Emprendedora	OI	4.00
29-1041.00	1.B.1.f	Convencional	OI	3.66
29-1041.00	1.B.1.g	Punto culminante del primer interés	IH	2.00
29-1041.00	1.B.1.h	Punto culminante del segundo interés	IH	1.00
29-1041.00	1.B.1.i	Punto culminante del tercer interés	IH	0.00
29-1051.00	1.B.1.a	Realista	OI	4.66
29-1051.00	1.B.1.b	Investigadora	OI	6.33
29-1051.00	1.B.1.c	Artística	OI	3.00
29-1051.00	1.B.1.d	Social	OI	3.00
29-1051.00	1.B.1.e	Emprendedora	OI	4.00
