O*NET-SOC Code	Element ID	Element Name (SP)	Scale ID	Data Value
17-3013.00	2.B.5.a	Administración del tiempo	IM	3.20
17-3013.00	2.B.5.a	Administración del tiempo	LV	2.80
17-3013.00	2.B.5.b	Administración de recursos financieros	IM	1.20
17-3013.00	2.B.5.b	Administración de recursos financieros	LV	1.20
17-3013.00	2.B.5.c	Administración de recursos materiales	IM	2.80
17-3013.00	2.B.5.c	Administración de recursos materiales	LV	2.80
17-3013.00	2.B.5.d	Administración de los recursos del personal	IM	2.20
17-3013.00	2.B.5.d	Administración de los recursos del personal	LV	2.60
17-3021.00	2.A.1.a	Comprensión de lectura	IM	3.80
17-3021.00	2.A.1.a	Comprensión de lectura	LV	4.20
17-3021.00	2.A.1.b	Audición Participativa	IM	2.80
17-3021.00	2.A.1.b	Audición Participativa	LV	2.40
17-3021.00	2.A.1.c	Escribir	IM	3.20
17-3021.00	2.A.1.c	Escribir	LV	3.00
17-3021.00	2.A.1.d	Hablar	IM	2.40
17-3021.00	2.A.1.d	Hablar	LV	2.40
17-3021.00	2.A.1.e	Matemáticas	IM	4.60
17-3021.00	2.A.1.e	Matemáticas	LV	5.40
17-3021.00	2.A.1.f	Ciencia	IM	5.00
17-3021.00	2.A.1.f	Ciencia	LV	5.60
17-3021.00	2.A.2.a	Razonamiento crítico	IM	3.60
17-3021.00	2.A.2.a	Razonamiento crítico	LV	4.00
17-3021.00	2.A.2.b	Aprendizaje activo	IM	2.80
17-3021.00	2.A.2.b	Aprendizaje activo	LV	3.40
17-3021.00	2.A.2.c	Estrategias para el aprendizaje	IM	2.20
17-3021.00	2.A.2.c	Estrategias para el aprendizaje	LV	2.20
17-3021.00	2.A.2.d	Supervisión	IM	2.80
17-3021.00	2.A.2.d	Supervisión	LV	2.80
17-3021.00	2.B.1.a	Perspicacia social	IM	1.40
17-3021.00	2.B.1.a	Perspicacia social	LV	1.40
17-3021.00	2.B.1.b	Coordinación	IM	2.00
17-3021.00	2.B.1.b	Coordinación	LV	2.20
17-3021.00	2.B.1.c	Persuasión	IM	1.60
17-3021.00	2.B.1.c	Persuasión	LV	1.40
17-3021.00	2.B.1.d	Negociación	IM	1.60
17-3021.00	2.B.1.d	Negociación	LV	1.40
17-3021.00	2.B.1.e	Instruir	IM	1.40
17-3021.00	2.B.1.e	Instruir	LV	1.60
17-3021.00	2.B.1.f	Orientación al servicio	IM	1.20
17-3021.00	2.B.1.f	Orientación al servicio	LV	0.60
17-3021.00	2.B.2.i	Resolver problemas complejos	IM	3.17
17-3021.00	2.B.2.i	Resolver problemas complejos	LV	3.20
17-3021.00	2.B.3.a	Análisis de operaciones	IM	3.00
17-3021.00	2.B.3.a	Análisis de operaciones	LV	3.00
17-3021.00	2.B.3.b	Diseño de tecnología	IM	3.20
17-3021.00	2.B.3.b	Diseño de tecnología	LV	4.00
17-3021.00	2.B.3.c	Selección de equipo	IM	3.60
17-3021.00	2.B.3.c	Selección de equipo	LV	4.00
17-3021.00	2.B.3.d	Instalación	IM	4.20
17-3021.00	2.B.3.d	Instalación	LV	4.40
17-3021.00	2.B.3.e	Programación	IM	4.00
17-3021.00	2.B.3.e	Programación	LV	4.20
17-3021.00	2.B.3.g	Vigilancia de operaciones	IM	4.20
17-3021.00	2.B.3.g	Vigilancia de operaciones	LV	4.40
17-3021.00	2.B.3.h	Operación y control	IM	3.80
17-3021.00	2.B.3.h	Operación y control	LV	4.40
17-3021.00	2.B.3.j	Mantenimiento del equipo	IM	4.00
17-3021.00	2.B.3.j	Mantenimiento del equipo	LV	5.00
17-3021.00	2.B.3.k	Resolver imprevistos	IM	3.20
17-3021.00	2.B.3.k	Resolver imprevistos	LV	3.20
17-3021.00	2.B.3.l	Reparar	IM	3.00
17-3021.00	2.B.3.l	Reparar	LV	4.00
17-3021.00	2.B.3.m	Análisis del control de calidad	IM	4.70
17-3021.00	2.B.3.m	Análisis del control de calidad	LV	4.60
17-3021.00	2.B.4.e	Criterio y toma de decisiones	IM	2.60
17-3021.00	2.B.4.e	Criterio y toma de decisiones	LV	2.60
17-3021.00	2.B.4.g	Análisis de sistemas	IM	2.13
17-3021.00	2.B.4.g	Análisis de sistemas	LV	2.33
17-3021.00	2.B.4.h	Evaluación de sistemas	IM	2.70
17-3021.00	2.B.4.h	Evaluación de sistemas	LV	2.30
17-3021.00	2.B.5.a	Administración del tiempo	IM	2.00
17-3021.00	2.B.5.a	Administración del tiempo	LV	1.80
17-3021.00	2.B.5.b	Administración de recursos financieros	IM	1.60
17-3021.00	2.B.5.b	Administración de recursos financieros	LV	1.20
17-3021.00	2.B.5.c	Administración de recursos materiales	IM	2.00
17-3021.00	2.B.5.c	Administración de recursos materiales	LV	1.60
17-3021.00	2.B.5.d	Administración de los recursos del personal	IM	1.40
17-3021.00	2.B.5.d	Administración de los recursos del personal	LV	0.80
17-3022.00	2.A.1.a	Comprensión de lectura	IM	3.40
17-3022.00	2.A.1.a	Comprensión de lectura	LV	4.40
17-3022.00	2.A.1.b	Audición Participativa	IM	3.60
17-3022.00	2.A.1.b	Audición Participativa	LV	4.20
17-3022.00	2.A.1.c	Escribir	IM	3.60
17-3022.00	2.A.1.c	Escribir	LV	4.20
17-3022.00	2.A.1.d	Hablar	IM	3.20
17-3022.00	2.A.1.d	Hablar	LV	3.80
17-3022.00	2.A.1.e	Matemáticas	IM	3.80
17-3022.00	2.A.1.e	Matemáticas	LV	4.60
17-3022.00	2.A.1.f	Ciencia	IM	3.80
17-3022.00	2.A.1.f	Ciencia	LV	3.80
17-3022.00	2.A.2.a	Razonamiento crítico	IM	3.60
17-3022.00	2.A.2.a	Razonamiento crítico	LV	4.20
17-3022.00	2.A.2.b	Aprendizaje activo	IM	3.40
17-3022.00	2.A.2.b	Aprendizaje activo	LV	3.80
17-3022.00	2.A.2.c	Estrategias para el aprendizaje	IM	2.00
17-3022.00	2.A.2.c	Estrategias para el aprendizaje	LV	2.80
17-3022.00	2.A.2.d	Supervisión	IM	2.40
17-3022.00	2.A.2.d	Supervisión	LV	2.80
17-3022.00	2.B.1.a	Perspicacia social	IM	2.00
17-3022.00	2.B.1.a	Perspicacia social	LV	1.80
17-3022.00	2.B.1.b	Coordinación	IM	2.80
17-3022.00	2.B.1.b	Coordinación	LV	3.60
17-3022.00	2.B.1.c	Persuasión	IM	1.20
17-3022.00	2.B.1.c	Persuasión	LV	1.20
17-3022.00	2.B.1.d	Negociación	IM	2.20
17-3022.00	2.B.1.d	Negociación	LV	2.80
17-3022.00	2.B.1.e	Instruir	IM	1.20
17-3022.00	2.B.1.e	Instruir	LV	1.20
17-3022.00	2.B.1.f	Orientación al servicio	IM	1.40
17-3022.00	2.B.1.f	Orientación al servicio	LV	1.20
17-3022.00	2.B.2.i	Resolver problemas complejos	IM	3.25
17-3022.00	2.B.2.i	Resolver problemas complejos	LV	4.12
17-3022.00	2.B.3.a	Análisis de operaciones	IM	3.60
17-3022.00	2.B.3.a	Análisis de operaciones	LV	4.60
17-3022.00	2.B.3.b	Diseño de tecnología	IM	2.20
17-3022.00	2.B.3.b	Diseño de tecnología	LV	2.80
17-3022.00	2.B.3.c	Selección de equipo	IM	2.60
17-3022.00	2.B.3.c	Selección de equipo	LV	4.00
17-3022.00	2.B.3.d	Instalación	IM	1.40
17-3022.00	2.B.3.d	Instalación	LV	1.40
17-3022.00	2.B.3.e	Programación	IM	1.20
17-3022.00	2.B.3.e	Programación	LV	0.60
17-3022.00	2.B.3.g	Vigilancia de operaciones	IM	1.00
17-3022.00	2.B.3.g	Vigilancia de operaciones	LV	0.40
17-3022.00	2.B.3.h	Operación y control	IM	1.80
17-3022.00	2.B.3.h	Operación y control	LV	1.60
17-3022.00	2.B.3.j	Mantenimiento del equipo	IM	1.20
17-3022.00	2.B.3.j	Mantenimiento del equipo	LV	0.60
17-3022.00	2.B.3.k	Resolver imprevistos	IM	1.80
17-3022.00	2.B.3.k	Resolver imprevistos	LV	2.20
17-3022.00	2.B.3.l	Reparar	IM	1.20
17-3022.00	2.B.3.l	Reparar	LV	0.40
17-3022.00	2.B.3.m	Análisis del control de calidad	IM	2.90
17-3022.00	2.B.3.m	Análisis del control de calidad	LV	3.60
17-3022.00	2.B.4.e	Criterio y toma de decisiones	IM	3.80
17-3022.00	2.B.4.e	Criterio y toma de decisiones	LV	4.20
17-3022.00	2.B.4.g	Análisis de sistemas	IM	2.40
17-3022.00	2.B.4.g	Análisis de sistemas	LV	3.00
17-3022.00	2.B.4.h	Evaluación de sistemas	IM	2.60
17-3022.00	2.B.4.h	Evaluación de sistemas	LV	3.60
17-3022.00	2.B.5.a	Administración del tiempo	IM	2.20
17-3022.00	2.B.5.a	Administración del tiempo	LV	2.00
17-3022.00	2.B.5.b	Administración de recursos financieros	IM	1.80
17-3022.00	2.B.5.b	Administración de recursos financieros	LV	2.20
17-3022.00	2.B.5.c	Administración de recursos materiales	IM	2.20
17-3022.00	2.B.5.c	Administración de recursos materiales	LV	2.80
17-3022.00	2.B.5.d	Administración de los recursos del personal	IM	1.40
17-3022.00	2.B.5.d	Administración de los recursos del personal	LV	1.60
17-3023.01	2.A.1.a	Comprensión de lectura	IM	3.66
17-3023.01	2.A.1.a	Comprensión de lectura	LV	3.66
17-3023.01	2.A.1.b	Audición Participativa	IM	2.50
17-3023.01	2.A.1.b	Audición Participativa	LV	2.33
17-3023.01	2.A.1.c	Escribir	IM	3.50
17-3023.01	2.A.1.c	Escribir	LV	4.00
17-3023.01	2.A.1.d	Hablar	IM	2.33
17-3023.01	2.A.1.d	Hablar	LV	2.33
17-3023.01	2.A.1.e	Matemáticas	IM	4.00
17-3023.01	2.A.1.e	Matemáticas	LV	4.50
17-3023.01	2.A.1.f	Ciencia	IM	3.66
17-3023.01	2.A.1.f	Ciencia	LV	3.83
17-3023.01	2.A.2.a	Razonamiento crítico	IM	3.50
17-3023.01	2.A.2.a	Razonamiento crítico	LV	4.00
17-3023.01	2.A.2.b	Aprendizaje activo	IM	3.83
17-3023.01	2.A.2.b	Aprendizaje activo	LV	4.50
17-3023.01	2.A.2.c	Estrategias para el aprendizaje	IM	2.50
17-3023.01	2.A.2.c	Estrategias para el aprendizaje	LV	2.00
17-3023.01	2.A.2.d	Supervisión	IM	2.50
17-3023.01	2.A.2.d	Supervisión	LV	3.00
17-3023.01	2.B.1.a	Perspicacia social	IM	1.16
17-3023.01	2.B.1.a	Perspicacia social	LV	0.50
17-3023.01	2.B.1.b	Coordinación	IM	2.33
17-3023.01	2.B.1.b	Coordinación	LV	2.00
17-3023.01	2.B.1.c	Persuasión	IM	1.50
17-3023.01	2.B.1.c	Persuasión	LV	0.83
17-3023.01	2.B.1.d	Negociación	IM	1.50
17-3023.01	2.B.1.d	Negociación	LV	0.66
17-3023.01	2.B.1.e	Instruir	IM	1.66
17-3023.01	2.B.1.e	Instruir	LV	0.66
17-3023.01	2.B.1.f	Orientación al servicio	IM	1.50
17-3023.01	2.B.1.f	Orientación al servicio	LV	0.50
17-3023.01	2.B.2.i	Resolver problemas complejos	IM	2.99
17-3023.01	2.B.2.i	Resolver problemas complejos	LV	3.47
17-3023.01	2.B.3.a	Análisis de operaciones	IM	3.66
17-3023.01	2.B.3.a	Análisis de operaciones	LV	4.33
17-3023.01	2.B.3.b	Diseño de tecnología	IM	3.33
17-3023.01	2.B.3.b	Diseño de tecnología	LV	4.00
17-3023.01	2.B.3.c	Selección de equipo	IM	3.50
17-3023.01	2.B.3.c	Selección de equipo	LV	3.66
17-3023.01	2.B.3.d	Instalación	IM	3.33
17-3023.01	2.B.3.d	Instalación	LV	4.00
17-3023.01	2.B.3.e	Programación	IM	1.00
17-3023.01	2.B.3.e	Programación	LV	0.16
17-3023.01	2.B.3.g	Vigilancia de operaciones	IM	2.66
17-3023.01	2.B.3.g	Vigilancia de operaciones	LV	3.33
17-3023.01	2.B.3.h	Operación y control	IM	2.33
17-3023.01	2.B.3.h	Operación y control	LV	2.33
17-3023.01	2.B.3.j	Mantenimiento del equipo	IM	2.66
17-3023.01	2.B.3.j	Mantenimiento del equipo	LV	2.50
17-3023.01	2.B.3.k	Resolver imprevistos	IM	4.50
17-3023.01	2.B.3.k	Resolver imprevistos	LV	4.16
17-3023.01	2.B.3.l	Reparar	IM	3.00
17-3023.01	2.B.3.l	Reparar	LV	3.16
17-3023.01	2.B.3.m	Análisis del control de calidad	IM	3.58
17-3023.01	2.B.3.m	Análisis del control de calidad	LV	3.99
17-3023.01	2.B.4.e	Criterio y toma de decisiones	IM	2.16
17-3023.01	2.B.4.e	Criterio y toma de decisiones	LV	2.33
17-3023.01	2.B.4.g	Análisis de sistemas	IM	2.60
17-3023.01	2.B.4.g	Análisis de sistemas	LV	2.44
17-3023.01	2.B.4.h	Evaluación de sistemas	IM	2.16
17-3023.01	2.B.4.h	Evaluación de sistemas	LV	1.83
17-3023.01	2.B.5.a	Administración del tiempo	IM	1.50
17-3023.01	2.B.5.a	Administración del tiempo	LV	1.00
17-3023.01	2.B.5.b	Administración de recursos financieros	IM	1.50
17-3023.01	2.B.5.b	Administración de recursos financieros	LV	0.66
17-3023.01	2.B.5.c	Administración de recursos materiales	IM	2.16
17-3023.01	2.B.5.c	Administración de recursos materiales	LV	1.83
17-3023.01	2.B.5.d	Administración de los recursos del personal	IM	1.33
17-3023.01	2.B.5.d	Administración de los recursos del personal	LV	0.33
17-3023.02	2.A.1.a	Comprensión de lectura	IM	3.16
17-3023.02	2.A.1.a	Comprensión de lectura	LV	3.16
17-3023.02	2.A.1.b	Audición Participativa	IM	2.66
17-3023.02	2.A.1.b	Audición Participativa	LV	3.50
17-3023.02	2.A.1.c	Escribir	IM	2.33
17-3023.02	2.A.1.c	Escribir	LV	2.16
17-3023.02	2.A.1.d	Hablar	IM	3.16
17-3023.02	2.A.1.d	Hablar	LV	2.50
17-3023.02	2.A.1.e	Matemáticas	IM	3.50
17-3023.02	2.A.1.e	Matemáticas	LV	3.50
17-3023.02	2.A.1.f	Ciencia	IM	2.83
17-3023.02	2.A.1.f	Ciencia	LV	3.00
17-3023.02	2.A.2.a	Razonamiento crítico	IM	2.00
17-3023.02	2.A.2.a	Razonamiento crítico	LV	1.66
17-3023.02	2.A.2.b	Aprendizaje activo	IM	3.16
17-3023.02	2.A.2.b	Aprendizaje activo	LV	3.33
17-3023.02	2.A.2.c	Estrategias para el aprendizaje	IM	1.66
17-3023.02	2.A.2.c	Estrategias para el aprendizaje	LV	1.00
17-3023.02	2.A.2.d	Supervisión	IM	1.83
17-3023.02	2.A.2.d	Supervisión	LV	1.83
17-3023.02	2.B.1.a	Perspicacia social	IM	1.00
17-3023.02	2.B.1.a	Perspicacia social	LV	0.16
17-3023.02	2.B.1.b	Coordinación	IM	1.66
17-3023.02	2.B.1.b	Coordinación	LV	1.16
17-3023.02	2.B.1.c	Persuasión	IM	1.33
17-3023.02	2.B.1.c	Persuasión	LV	0.50
17-3023.02	2.B.1.d	Negociación	IM	1.33
17-3023.02	2.B.1.d	Negociación	LV	0.50
17-3023.02	2.B.1.e	Instruir	IM	2.33
17-3023.02	2.B.1.e	Instruir	LV	1.83
17-3023.02	2.B.1.f	Orientación al servicio	IM	1.00
17-3023.02	2.B.1.f	Orientación al servicio	LV	0.33
17-3023.02	2.B.2.i	Resolver problemas complejos	IM	2.66
17-3023.02	2.B.2.i	Resolver problemas complejos	LV	2.29
17-3023.02	2.B.3.a	Análisis de operaciones	IM	2.83
17-3023.02	2.B.3.a	Análisis de operaciones	LV	2.83
17-3023.02	2.B.3.b	Diseño de tecnología	IM	3.33
17-3023.02	2.B.3.b	Diseño de tecnología	LV	3.83
17-3023.02	2.B.3.c	Selección de equipo	IM	3.66
17-3023.02	2.B.3.c	Selección de equipo	LV	3.83
17-3023.02	2.B.3.d	Instalación	IM	2.50
17-3023.02	2.B.3.d	Instalación	LV	2.50
17-3023.02	2.B.3.e	Programación	IM	1.66
17-3023.02	2.B.3.e	Programación	LV	1.16
17-3023.02	2.B.3.g	Vigilancia de operaciones	IM	2.83
17-3023.02	2.B.3.g	Vigilancia de operaciones	LV	2.66
17-3023.02	2.B.3.h	Operación y control	IM	2.50
17-3023.02	2.B.3.h	Operación y control	LV	2.50
17-3023.02	2.B.3.j	Mantenimiento del equipo	IM	3.50
17-3023.02	2.B.3.j	Mantenimiento del equipo	LV	3.66
17-3023.02	2.B.3.k	Resolver imprevistos	IM	3.00
17-3023.02	2.B.3.k	Resolver imprevistos	LV	3.00
17-3023.02	2.B.3.l	Reparar	IM	2.50
17-3023.02	2.B.3.l	Reparar	LV	2.33
17-3023.02	2.B.3.m	Análisis del control de calidad	IM	3.41
17-3023.02	2.B.3.m	Análisis del control de calidad	LV	3.74
17-3023.02	2.B.4.e	Criterio y toma de decisiones	IM	2.00
17-3023.02	2.B.4.e	Criterio y toma de decisiones	LV	1.83
17-3023.02	2.B.4.g	Análisis de sistemas	IM	1.71
17-3023.02	2.B.4.g	Análisis de sistemas	LV	1.60
17-3023.02	2.B.4.h	Evaluación de sistemas	IM	1.99
17-3023.02	2.B.4.h	Evaluación de sistemas	LV	1.99
17-3023.02	2.B.5.a	Administración del tiempo	IM	1.50
17-3023.02	2.B.5.a	Administración del tiempo	LV	0.66
17-3023.02	2.B.5.b	Administración de recursos financieros	IM	1.16
17-3023.02	2.B.5.b	Administración de recursos financieros	LV	0.66
17-3023.02	2.B.5.c	Administración de recursos materiales	IM	1.50
17-3023.02	2.B.5.c	Administración de recursos materiales	LV	0.66
17-3023.02	2.B.5.d	Administración de los recursos del personal	IM	1.00
17-3023.02	2.B.5.d	Administración de los recursos del personal	LV	0.50
17-3023.03	2.A.1.a	Comprensión de lectura	IM	3.50
17-3023.03	2.A.1.a	Comprensión de lectura	LV	3.83
17-3023.03	2.A.1.b	Audición Participativa	IM	2.83
17-3023.03	2.A.1.b	Audición Participativa	LV	2.66
17-3023.03	2.A.1.c	Escribir	IM	3.50
17-3023.03	2.A.1.c	Escribir	LV	3.66
17-3023.03	2.A.1.d	Hablar	IM	2.66
17-3023.03	2.A.1.d	Hablar	LV	2.33
17-3023.03	2.A.1.e	Matemáticas	IM	3.33
17-3023.03	2.A.1.e	Matemáticas	LV	3.50
17-3023.03	2.A.1.f	Ciencia	IM	3.00
17-3023.03	2.A.1.f	Ciencia	LV	2.83
17-3023.03	2.A.2.a	Razonamiento crítico	IM	3.50
17-3023.03	2.A.2.a	Razonamiento crítico	LV	3.16
17-3023.03	2.A.2.b	Aprendizaje activo	IM	3.66
17-3023.03	2.A.2.b	Aprendizaje activo	LV	4.16
17-3023.03	2.A.2.c	Estrategias para el aprendizaje	IM	3.00
17-3023.03	2.A.2.c	Estrategias para el aprendizaje	LV	3.16
17-3023.03	2.A.2.d	Supervisión	IM	2.83
17-3023.03	2.A.2.d	Supervisión	LV	2.83
17-3023.03	2.B.1.a	Perspicacia social	IM	1.16
17-3023.03	2.B.1.a	Perspicacia social	LV	0.66
17-3023.03	2.B.1.b	Coordinación	IM	2.16
17-3023.03	2.B.1.b	Coordinación	LV	1.83
17-3023.03	2.B.1.c	Persuasión	IM	1.33
17-3023.03	2.B.1.c	Persuasión	LV	0.83
17-3023.03	2.B.1.d	Negociación	IM	1.50
17-3023.03	2.B.1.d	Negociación	LV	0.83
17-3023.03	2.B.1.e	Instruir	IM	1.16
17-3023.03	2.B.1.e	Instruir	LV	0.33
17-3023.03	2.B.1.f	Orientación al servicio	IM	1.00
17-3023.03	2.B.1.f	Orientación al servicio	LV	0.33
17-3023.03	2.B.2.i	Resolver problemas complejos	IM	3.24
17-3023.03	2.B.2.i	Resolver problemas complejos	LV	3.33
17-3023.03	2.B.3.a	Análisis de operaciones	IM	3.33
17-3023.03	2.B.3.a	Análisis de operaciones	LV	4.16
17-3023.03	2.B.3.b	Diseño de tecnología	IM	4.00
17-3023.03	2.B.3.b	Diseño de tecnología	LV	4.33
17-3023.03	2.B.3.c	Selección de equipo	IM	3.33
17-3023.03	2.B.3.c	Selección de equipo	LV	3.83
17-3023.03	2.B.3.d	Instalación	IM	2.66
17-3023.03	2.B.3.d	Instalación	LV	2.66
17-3023.03	2.B.3.e	Programación	IM	1.16
17-3023.03	2.B.3.e	Programación	LV	0.50
17-3023.03	2.B.3.g	Vigilancia de operaciones	IM	2.66
17-3023.03	2.B.3.g	Vigilancia de operaciones	LV	2.83
17-3023.03	2.B.3.h	Operación y control	IM	2.66
17-3023.03	2.B.3.h	Operación y control	LV	2.83
17-3023.03	2.B.3.j	Mantenimiento del equipo	IM	2.50
17-3023.03	2.B.3.j	Mantenimiento del equipo	LV	2.00
17-3023.03	2.B.3.k	Resolver imprevistos	IM	3.83
17-3023.03	2.B.3.k	Resolver imprevistos	LV	4.16
17-3023.03	2.B.3.l	Reparar	IM	2.50
17-3023.03	2.B.3.l	Reparar	LV	1.66
17-3023.03	2.B.3.m	Análisis del control de calidad	IM	3.33
17-3023.03	2.B.3.m	Análisis del control de calidad	LV	3.50
17-3023.03	2.B.4.e	Criterio y toma de decisiones	IM	2.83
17-3023.03	2.B.4.e	Criterio y toma de decisiones	LV	3.00
17-3023.03	2.B.4.g	Análisis de sistemas	IM	2.44
17-3023.03	2.B.4.g	Análisis de sistemas	LV	2.60
17-3023.03	2.B.4.h	Evaluación de sistemas	IM	2.49
17-3023.03	2.B.4.h	Evaluación de sistemas	LV	1.99
17-3023.03	2.B.5.a	Administración del tiempo	IM	2.00
17-3023.03	2.B.5.a	Administración del tiempo	LV	1.16
17-3023.03	2.B.5.b	Administración de recursos financieros	IM	1.16
17-3023.03	2.B.5.b	Administración de recursos financieros	LV	0.66
17-3023.03	2.B.5.c	Administración de recursos materiales	IM	2.16
17-3023.03	2.B.5.c	Administración de recursos materiales	LV	1.66
17-3023.03	2.B.5.d	Administración de los recursos del personal	IM	1.00
17-3023.03	2.B.5.d	Administración de los recursos del personal	LV	0.33
17-3024.00	2.A.1.a	Comprensión de lectura	IM	3.60
17-3024.00	2.A.1.a	Comprensión de lectura	LV	3.20
17-3024.00	2.A.1.b	Audición Participativa	IM	2.40
17-3024.00	2.A.1.b	Audición Participativa	LV	1.80
17-3024.00	2.A.1.c	Escribir	IM	2.40
17-3024.00	2.A.1.c	Escribir	LV	2.20
17-3024.00	2.A.1.d	Hablar	IM	2.00
17-3024.00	2.A.1.d	Hablar	LV	1.80
17-3024.00	2.A.1.e	Matemáticas	IM	3.40
17-3024.00	2.A.1.e	Matemáticas	LV	3.40
17-3024.00	2.A.1.f	Ciencia	IM	3.40
17-3024.00	2.A.1.f	Ciencia	LV	3.20
17-3024.00	2.A.2.a	Razonamiento crítico	IM	3.00
17-3024.00	2.A.2.a	Razonamiento crítico	LV	2.80
17-3024.00	2.A.2.b	Aprendizaje activo	IM	2.00
17-3024.00	2.A.2.b	Aprendizaje activo	LV	2.00
17-3024.00	2.A.2.c	Estrategias para el aprendizaje	IM	1.60
17-3024.00	2.A.2.c	Estrategias para el aprendizaje	LV	1.60
17-3024.00	2.A.2.d	Supervisión	IM	2.40
17-3024.00	2.A.2.d	Supervisión	LV	2.20
17-3024.00	2.B.1.a	Perspicacia social	IM	1.20
17-3024.00	2.B.1.a	Perspicacia social	LV	0.60
17-3024.00	2.B.1.b	Coordinación	IM	2.00
17-3024.00	2.B.1.b	Coordinación	LV	2.00
17-3024.00	2.B.1.c	Persuasión	IM	1.40
17-3024.00	2.B.1.c	Persuasión	LV	1.00
17-3024.00	2.B.1.d	Negociación	IM	1.20
17-3024.00	2.B.1.d	Negociación	LV	0.80
17-3024.00	2.B.1.e	Instruir	IM	1.20
17-3024.00	2.B.1.e	Instruir	LV	1.00
17-3024.00	2.B.1.f	Orientación al servicio	IM	1.00
17-3024.00	2.B.1.f	Orientación al servicio	LV	0.40
17-3024.00	2.B.2.i	Resolver problemas complejos	IM	2.27
17-3024.00	2.B.2.i	Resolver problemas complejos	LV	1.92
17-3024.00	2.B.3.a	Análisis de operaciones	IM	2.00
17-3024.00	2.B.3.a	Análisis de operaciones	LV	1.80
17-3024.00	2.B.3.b	Diseño de tecnología	IM	2.60
17-3024.00	2.B.3.b	Diseño de tecnología	LV	2.60
17-3024.00	2.B.3.c	Selección de equipo	IM	3.40
17-3024.00	2.B.3.c	Selección de equipo	LV	3.00
17-3024.00	2.B.3.d	Instalación	IM	3.60
17-3024.00	2.B.3.d	Instalación	LV	3.40
17-3024.00	2.B.3.e	Programación	IM	1.00
17-3024.00	2.B.3.e	Programación	LV	0.00
17-3024.00	2.B.3.g	Vigilancia de operaciones	IM	4.00
17-3024.00	2.B.3.g	Vigilancia de operaciones	LV	3.40
17-3024.00	2.B.3.h	Operación y control	IM	3.80
17-3024.00	2.B.3.h	Operación y control	LV	3.60
17-3024.00	2.B.3.j	Mantenimiento del equipo	IM	3.80
17-3024.00	2.B.3.j	Mantenimiento del equipo	LV	3.80
17-3024.00	2.B.3.k	Resolver imprevistos	IM	4.00
17-3024.00	2.B.3.k	Resolver imprevistos	LV	4.20
17-3024.00	2.B.3.l	Reparar	IM	3.80
17-3024.00	2.B.3.l	Reparar	LV	4.20
17-3024.00	2.B.3.m	Análisis del control de calidad	IM	3.90
17-3024.00	2.B.3.m	Análisis del control de calidad	LV	4.00
17-3024.00	2.B.4.e	Criterio y toma de decisiones	IM	2.20
17-3024.00	2.B.4.e	Criterio y toma de decisiones	LV	2.00
17-3024.00	2.B.4.g	Análisis de sistemas	IM	2.60
17-3024.00	2.B.4.g	Análisis de sistemas	LV	2.33
17-3024.00	2.B.4.h	Evaluación de sistemas	IM	2.30
17-3024.00	2.B.4.h	Evaluación de sistemas	LV	2.00
17-3024.00	2.B.5.a	Administración del tiempo	IM	1.40
17-3024.00	2.B.5.a	Administración del tiempo	LV	1.20
17-3024.00	2.B.5.b	Administración de recursos financieros	IM	1.00
17-3024.00	2.B.5.b	Administración de recursos financieros	LV	0.20
17-3024.00	2.B.5.c	Administración de recursos materiales	IM	1.80
17-3024.00	2.B.5.c	Administración de recursos materiales	LV	1.20
17-3024.00	2.B.5.d	Administración de los recursos del personal	IM	1.00
17-3024.00	2.B.5.d	Administración de los recursos del personal	LV	0.20
17-3026.00	2.A.1.a	Comprensión de lectura	IM	4.50
17-3026.00	2.A.1.a	Comprensión de lectura	LV	4.83
17-3026.00	2.A.1.b	Audición Participativa	IM	3.83
17-3026.00	2.A.1.b	Audición Participativa	LV	3.83
17-3026.00	2.A.1.c	Escribir	IM	3.66
17-3026.00	2.A.1.c	Escribir	LV	4.66
17-3026.00	2.A.1.d	Hablar	IM	3.83
17-3026.00	2.A.1.d	Hablar	LV	4.00
17-3026.00	2.A.1.e	Matemáticas	IM	4.66
17-3026.00	2.A.1.e	Matemáticas	LV	4.83
17-3026.00	2.A.1.f	Ciencia	IM	4.66
17-3026.00	2.A.1.f	Ciencia	LV	4.16
17-3026.00	2.A.2.a	Razonamiento crítico	IM	4.33
17-3026.00	2.A.2.a	Razonamiento crítico	LV	4.66
17-3026.00	2.A.2.b	Aprendizaje activo	IM	4.16
17-3026.00	2.A.2.b	Aprendizaje activo	LV	4.33
17-3026.00	2.A.2.c	Estrategias para el aprendizaje	IM	3.16
17-3026.00	2.A.2.c	Estrategias para el aprendizaje	LV	3.33
17-3026.00	2.A.2.d	Supervisión	IM	4.00
17-3026.00	2.A.2.d	Supervisión	LV	4.66
17-3026.00	2.B.1.a	Perspicacia social	IM	2.50
17-3026.00	2.B.1.a	Perspicacia social	LV	2.66
17-3026.00	2.B.1.b	Coordinación	IM	2.66
17-3026.00	2.B.1.b	Coordinación	LV	3.16
17-3026.00	2.B.1.c	Persuasión	IM	3.00
17-3026.00	2.B.1.c	Persuasión	LV	3.33
17-3026.00	2.B.1.d	Negociación	IM	2.00
17-3026.00	2.B.1.d	Negociación	LV	1.83
